order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O018496,C00378,R0063,9/24/2025,1595.85,159.59,34,UPI,Delivered
O018497,C00614,R0198,12/22/2024,286.35,0,28,UPI,Delivered
O018498,C00433,R0134,9/3/2025,1103.44,110.34,57,Wallet,Delivered
O018499,C03747,R0132,2/8/2026,765.02,0,32,Card,Cancelled
O018500,C00796,R0027,4/18/2026,1465.29,146.53,29,Wallet,Delivered
O018501,C04958,R0059,10/20/2025,1275.17,0,57,UPI,Delivered
O018502,C02355,R0153,2/12/2024,748.88,0,37,Wallet,Cancelled
O018503,C03870,R0139,6/21/2024,599.73,59.97,33,UPI,Refunded
O018504,C02032,R0165,10/28/2024,463.45,46.34,20,UPI,Delivered
O018505,C03663,R0053,2/20/2026,474.7,47.47,59,Cash,Delivered
O018506,C03835,R0069,3/24/2026,990.26,99.03,20,UPI,Delivered
O018507,C04143,R0129,3/13/2026,1120.75,0,41,UPI,Delivered
O018508,C04672,R0061,3/6/2025,426.17,0,51,Wallet,Refunded
O018509,C04352,R0196,3/31/2024,742.27,0,50,UPI,Refunded
O018510,C00524,R0130,12/5/2024,1402.56,140.26,58,Cash,Delivered
O018511,C04443,R0198,2/11/2025,1104.13,0,41,Cash,Delivered
O018512,C01479,R0172,6/9/2024,562.51,56.25,32,UPI,Refunded
O018513,C02900,R0017,11/24/2024,299.74,0,21,Card,Delivered
O018514,C03968,R0040,7/20/2025,1140.56,0,51,Wallet,Cancelled
O018515,C00443,R0088,3/9/2026,1073.47,0,41,Card,Cancelled
O018516,C03252,R0037,8/1/2024,750.66,0,48,UPI,Cancelled
O018517,C00565,R0056,9/13/2025,1448.86,0,54,Cash,Refunded
O018518,C00920,R0094,5/3/2025,406.18,40.62,26,UPI,Cancelled
O018519,C01699,R0022,9/25/2025,478.7,47.87,43,Card,Cancelled
O018520,C00408,R0037,12/25/2024,1130.71,113.07,51,Cash,Delivered
O018521,C02789,R0151,10/28/2025,1404.57,140.46,38,UPI,Cancelled
O018522,C03163,R0059,10/3/2025,1450.87,0,46,UPI,Delivered
O018523,C04445,R0175,1/11/2025,1518.65,0,51,UPI,Refunded
O018524,C03523,R0151,3/3/2026,1233.48,0,55,UPI,Refunded
O018525,C02308,R0128,4/24/2026,1518.62,0,52,Wallet,Refunded
O018526,C00792,R0103,11/24/2024,764.73,76.47,33,Cash,Delivered
O018527,C03644,R0063,4/9/2025,936.25,93.62,25,Card,Delivered
O018528,C02415,R0186,4/19/2026,340.59,0,32,Card,Delivered
O018529,C03203,R0064,1/7/2025,875.65,87.56,55,UPI,Cancelled
O018530,C04920,R0088,6/14/2025,829.12,0,36,UPI,Delivered
O018531,C02000,R0107,9/26/2024,1251.05,0,57,UPI,Cancelled
O018532,C00613,R0044,10/29/2025,1476.29,147.63,43,Cash,Cancelled
O018533,C01504,R0100,9/23/2024,1216.32,0,25,Wallet,Delivered
O018534,C00674,R0129,2/2/2024,493.27,49.33,29,Wallet,Delivered
O018535,C04318,R0136,3/14/2024,883.38,88.34,29,Cash,Delivered
O018536,C04416,R0088,7/4/2024,1400.33,140.03,48,Card,Refunded
O018537,C00144,R0155,7/3/2024,1497.94,0,26,Wallet,Cancelled
O018538,C02862,R0158,2/10/2025,337.12,33.71,42,Cash,Delivered
O018539,C00807,R0159,9/26/2025,266.25,26.62,53,Cash,Cancelled
O018540,C03132,R0156,1/15/2026,417.23,0,48,UPI,Delivered
O018541,C02664,R0185,2/24/2025,409.02,0,39,Wallet,Delivered
O018542,C03327,R0089,11/14/2024,1334.04,133.4,53,UPI,Delivered
O018543,C00781,R0043,3/11/2024,1312.66,0,34,Cash,Delivered
O018544,C00271,R0179,8/27/2025,598.35,0,40,UPI,Delivered
O018545,C03214,R0105,11/15/2025,301.22,30.12,41,Card,Cancelled
O018546,C01048,R0093,6/9/2025,675.61,67.56,49,UPI,Refunded
O018547,C04921,R0022,4/22/2026,644.14,0,30,Cash,Delivered
O018548,C04550,R0128,2/8/2024,1499.25,0,24,UPI,Delivered
O018549,C01844,R0008,5/26/2024,981.01,98.1,54,Wallet,Refunded
O018550,C02240,R0194,7/1/2024,1209.01,0,60,UPI,Cancelled
O018551,C00342,R0027,9/15/2025,360.99,36.1,55,UPI,Cancelled
O018552,C03755,R0100,6/3/2025,1124.84,0,59,UPI,Delivered
O018553,C01816,R0002,8/26/2024,1230.49,0,26,Wallet,Delivered
O018554,C00114,R0189,1/16/2025,1301.89,0,31,Cash,Delivered
O018555,C03089,R0074,6/11/2024,1488.94,0,21,Cash,Refunded
O018556,C00137,R0128,7/29/2024,1220.87,122.09,23,UPI,Delivered
O018557,C00059,R0069,10/13/2024,381.02,38.1,26,Cash,Delivered
O018558,C03687,R0134,5/20/2024,635.26,63.53,41,UPI,Cancelled
O018559,C04203,R0139,11/21/2025,933.6,93.36,33,Card,Cancelled
O018560,C03389,R0089,11/15/2024,723.99,0,29,UPI,Delivered
O018561,C00066,R0108,8/20/2025,373.66,0,24,Card,Delivered
O018562,C04256,R0080,5/19/2025,1493.57,0,22,UPI,Delivered
O018563,C04659,R0029,6/22/2024,965.61,0,56,Wallet,Refunded
O018564,C02709,R0004,4/12/2026,518.25,0,53,Cash,Delivered
O018565,C01344,R0082,8/23/2024,931.2,93.12,31,Wallet,Refunded
O018566,C01190,R0006,5/24/2025,508.81,50.88,20,Card,Delivered
O018567,C04175,R0051,6/17/2025,1322.55,132.25,29,UPI,Delivered
O018568,C00210,R0075,12/29/2024,1058.19,105.82,29,UPI,Delivered
O018569,C00802,R0152,10/6/2025,1357.58,0,56,Cash,Delivered
O018570,C03622,R0199,2/14/2024,806.68,80.67,29,Wallet,Delivered
O018571,C00771,R0007,3/3/2024,1156.39,0,32,Cash,Delivered
O018572,C04519,R0115,2/19/2024,327.11,0,48,UPI,Cancelled
O018573,C03368,R0058,5/16/2024,776.98,77.7,25,Wallet,Delivered
O018574,C00047,R0130,6/29/2025,1373.56,0,26,Cash,Refunded
O018575,C04875,R0177,11/21/2024,351.07,35.11,50,Cash,Cancelled
O018576,C01711,R0161,5/19/2024,987.56,0,47,UPI,Refunded
O018577,C02170,R0121,3/16/2026,1297.78,129.78,34,Card,Delivered
O018578,C04857,R0191,7/26/2024,1010.42,101.04,38,UPI,Delivered
O018579,C04349,R0046,1/27/2025,1113.43,0,56,UPI,Cancelled
O018580,C00718,R0051,5/27/2024,1460.65,0,53,UPI,Delivered
O018581,C02470,R0018,1/30/2025,852.3,85.23,57,Cash,Cancelled
O018582,C04674,R0152,4/26/2026,550.58,0,46,UPI,Cancelled
O018583,C03770,R0019,2/14/2024,1160.07,116.01,49,Wallet,Cancelled
O018584,C03510,R0159,4/17/2024,1011.68,0,20,Wallet,Delivered
O018585,C00382,R0071,8/27/2024,339.61,33.96,38,UPI,Delivered
O018586,C03654,R0105,5/14/2025,1415.98,0,51,UPI,Delivered
O018587,C02154,R0128,6/10/2024,439.87,0,24,Cash,Refunded
O018588,C03396,R0004,10/2/2025,1156.54,115.65,47,Cash,Refunded
O018589,C03776,R0053,12/24/2025,1158.6,0,31,Cash,Delivered
O018590,C03976,R0015,1/16/2026,488.24,0,58,Card,Cancelled
O018591,C00424,R0023,9/26/2024,1218.34,121.83,42,Card,Cancelled
O018592,C02232,R0140,2/9/2025,535.38,0,36,Cash,Delivered
O018593,C00124,R0033,9/14/2024,1232.05,0,29,UPI,Delivered
O018594,C03576,R0039,3/18/2025,1244.56,124.46,21,UPI,Delivered
O018595,C00888,R0074,2/2/2025,726.01,72.6,22,UPI,Delivered
O018596,C00639,R0015,9/9/2025,736.46,73.65,29,Wallet,Delivered
O018597,C02892,R0168,6/1/2024,1299.93,0,42,UPI,Delivered
O018598,C01742,R0019,11/20/2024,247.24,0,35,Wallet,Delivered
O018599,C04711,R0085,6/29/2025,600.9,0,53,UPI,Refunded
O018600,C04484,R0112,11/23/2024,958.47,0,39,UPI,Cancelled
O018601,C03531,R0197,4/2/2025,1414.61,0,25,Wallet,Refunded
O018602,C04218,R0118,2/26/2026,1088.68,0,22,Cash,Cancelled
O018603,C01893,R0040,9/15/2024,242.57,24.26,35,Card,Cancelled
O018604,C02094,R0060,8/30/2025,732.44,0,26,UPI,Refunded
O018605,C00715,R0114,3/21/2025,846.47,84.65,59,UPI,Delivered
O018606,C02115,R0174,10/2/2025,1357.09,0,52,UPI,Cancelled
O018607,C02668,R0047,9/6/2025,1062.33,106.23,59,Cash,Delivered
O018608,C01959,R0174,2/24/2026,1482.24,0,37,UPI,Delivered
O018609,C03526,R0043,4/27/2024,425.47,42.55,20,UPI,Refunded
O018610,C00361,R0051,3/9/2025,893.01,89.3,27,UPI,Delivered
O018611,C02503,R0052,2/25/2026,543.88,0,54,UPI,Cancelled
O018612,C04512,R0197,3/1/2025,1231.69,123.17,56,UPI,Delivered
O018613,C04142,R0174,1/1/2025,1138.28,113.83,21,UPI,Delivered
O018614,C02525,R0032,11/18/2025,657.67,0,31,UPI,Refunded
O018615,C03140,R0007,5/21/2025,1098.18,0,52,UPI,Delivered
O018616,C01128,R0171,3/30/2024,683.86,68.39,59,Cash,Cancelled
O018617,C03128,R0086,2/14/2025,942.68,0,37,UPI,Cancelled
O018618,C04335,R0028,11/27/2025,1103.04,0,56,Card,Refunded
O018619,C04888,R0088,12/13/2025,836.62,0,40,Card,Refunded
O018620,C01352,R0104,4/10/2026,1523.83,0,26,Card,Delivered
O018621,C00877,R0023,9/2/2024,1219.67,0,54,UPI,Cancelled
O018622,C00461,R0168,9/8/2024,275.97,27.6,51,Card,Delivered
O018623,C03625,R0124,4/9/2026,1188.82,0,42,UPI,Refunded
O018624,C01729,R0058,4/18/2026,546.17,0,57,Cash,Delivered
O018625,C03471,R0090,8/13/2025,1214.48,0,24,UPI,Refunded
O018626,C00158,R0186,4/18/2025,1535.25,0,53,Wallet,Delivered
O018627,C01463,R0048,2/12/2025,1120.87,112.09,50,UPI,Cancelled
O018628,C00380,R0179,12/13/2025,789.78,0,22,Wallet,Cancelled
O018629,C04759,R0152,2/19/2025,959.03,95.9,29,UPI,Delivered
O018630,C01372,R0159,2/10/2025,1521.16,0,57,UPI,Refunded
O018631,C02819,R0058,2/4/2024,757.67,75.77,47,UPI,Delivered
O018632,C01577,R0132,5/25/2025,402.01,40.2,35,UPI,Refunded
O018633,C00517,R0055,11/20/2024,512.81,51.28,46,UPI,Delivered
O018634,C02633,R0052,8/19/2025,1524.67,152.47,35,UPI,Delivered
O018635,C02032,R0196,3/15/2024,953.98,95.4,57,UPI,Cancelled
O018636,C02988,R0042,9/2/2025,559.45,0,48,UPI,Refunded
O018637,C01063,R0127,7/27/2025,711.5,71.15,20,Wallet,Delivered
O018638,C01463,R0165,4/4/2024,1503.36,0,42,Cash,Cancelled
O018639,C01834,R0155,11/15/2025,732.5,0,46,UPI,Cancelled
O018640,C03080,R0151,3/2/2026,565.9,56.59,20,Cash,Delivered
O018641,C03061,R0113,8/30/2024,1481.68,0,47,UPI,Delivered
O018642,C02974,R0070,1/11/2025,1485.5,148.55,34,Wallet,Delivered
O018643,C02332,R0153,6/10/2025,474.74,0,26,Wallet,Delivered
O018644,C01037,R0164,7/11/2025,1127.83,0,50,UPI,Delivered
O018645,C03288,R0166,7/15/2024,862.89,86.29,43,Card,Delivered
O018646,C04283,R0102,2/14/2026,447.21,0,55,UPI,Refunded
O018647,C04237,R0083,11/26/2024,467.51,0,60,Wallet,Refunded
O018648,C00601,R0047,9/1/2024,633.27,0,27,Wallet,Cancelled
O018649,C04423,R0174,3/24/2026,1394.12,0,21,Cash,Refunded
O018650,C00964,R0094,10/17/2025,1400.22,0,41,Cash,Delivered
O018651,C04192,R0162,2/12/2026,582.4,58.24,50,UPI,Delivered
O018652,C02143,R0051,2/4/2025,397.46,0,57,Card,Refunded
O018653,C04824,R0125,3/19/2025,1205.94,0,26,UPI,Delivered
O018654,C01456,R0007,5/14/2024,504.15,0,56,Wallet,Delivered
O018655,C04685,R0175,11/3/2024,1478.43,0,43,Wallet,Delivered
O018656,C01638,R0186,8/23/2025,949.31,0,31,Wallet,Refunded
O018657,C02047,R0117,11/29/2024,889.16,0,30,Card,Delivered
O018658,C03770,R0121,8/22/2024,361.36,36.14,37,UPI,Delivered
O018659,C01581,R0173,2/23/2026,578.8,57.88,51,UPI,Refunded
O018660,C00806,R0085,8/17/2025,1181.95,0,27,Cash,Delivered
O018661,C00047,R0018,8/3/2025,788.26,78.83,21,UPI,Delivered
O018662,C04400,R0111,12/12/2024,1004.55,0,23,Card,Delivered
O018663,C02960,R0016,1/17/2025,793.64,0,57,Card,Delivered
O018664,C00461,R0013,2/22/2025,1035.38,0,37,UPI,Delivered
O018665,C01728,R0099,3/1/2026,1025.42,0,39,Card,Delivered
O018666,C01590,R0082,12/19/2024,1458.22,0,51,Cash,Cancelled
O018667,C02268,R0191,12/25/2024,858.14,0,56,Cash,Delivered
O018668,C00809,R0085,9/5/2024,1220.72,0,27,Wallet,Delivered
O018669,C03062,R0099,1/16/2025,305.91,0,42,UPI,Delivered
O018670,C02992,R0121,2/9/2026,824.7,0,32,Wallet,Delivered
O018671,C00389,R0057,12/10/2024,1415.68,0,58,Cash,Refunded
O018672,C04377,R0078,11/15/2025,336.53,0,47,UPI,Refunded
O018673,C01732,R0142,11/22/2025,1490.12,0,47,UPI,Cancelled
O018674,C01892,R0128,4/28/2024,1520.94,0,32,Wallet,Delivered
O018675,C04201,R0043,3/12/2024,244.3,0,48,Cash,Delivered
O018676,C01934,R0112,9/27/2025,444.3,0,29,Wallet,Delivered
O018677,C00827,R0193,11/15/2024,299.3,29.93,31,UPI,Refunded
O018678,C02380,R0042,5/15/2024,982.36,0,38,Cash,Delivered
O018679,C02460,R0134,7/25/2025,377.11,37.71,35,Wallet,Refunded
O018680,C03377,R0074,4/23/2026,1317.71,131.77,42,UPI,Refunded
O018681,C03690,R0189,1/20/2026,772.61,0,35,Cash,Cancelled
O018682,C01568,R0135,3/24/2024,1411.5,0,39,UPI,Cancelled
O018683,C03457,R0140,10/26/2025,530.97,53.1,52,Card,Delivered
O018684,C02180,R0029,3/19/2024,1369.78,136.98,58,Cash,Delivered
O018685,C03659,R0161,11/27/2025,772.18,0,27,Card,Delivered
O018686,C00535,R0130,9/7/2024,580.64,0,48,UPI,Delivered
O018687,C04059,R0056,7/1/2025,1344.43,0,40,Cash,Refunded
O018688,C00384,R0194,6/10/2025,1103.46,0,36,Card,Delivered
O018689,C02462,R0163,1/3/2025,316.5,31.65,38,UPI,Refunded
O018690,C04702,R0093,6/5/2025,1055.49,105.55,39,Cash,Delivered
O018691,C00881,R0165,5/4/2025,702.83,0,40,UPI,Refunded
O018692,C02637,R0072,12/30/2024,825.13,0,27,Card,Cancelled
O018693,C00227,R0084,7/10/2025,1151.3,0,37,Wallet,Delivered
O018694,C04921,R0124,4/9/2026,918.69,0,36,Card,Cancelled
O018695,C02505,R0026,3/4/2026,853.07,85.31,36,UPI,Delivered
O018696,C01782,R0163,2/20/2026,481.29,0,47,UPI,Delivered
O018697,C01728,R0180,5/31/2025,961.3,96.13,32,Cash,Refunded
O018698,C03539,R0035,2/15/2026,934.74,93.47,56,Wallet,Cancelled
O018699,C01410,R0167,9/26/2024,862.09,0,38,UPI,Cancelled
O018700,C01118,R0093,10/22/2024,564.73,56.47,21,UPI,Delivered
O018701,C01588,R0002,11/18/2025,386.8,38.68,52,UPI,Cancelled
O018702,C04095,R0070,10/29/2025,570.46,57.05,52,Wallet,Refunded
O018703,C01446,R0159,1/20/2024,1072.65,0,60,Cash,Delivered
O018704,C03556,R0068,1/4/2024,871.03,0,59,UPI,Cancelled
O018705,C03998,R0015,10/5/2024,340.61,0,30,UPI,Refunded
O018706,C00660,R0001,4/19/2026,1392.8,139.28,23,Wallet,Delivered
O018707,C04500,R0107,9/20/2025,1059.35,0,50,UPI,Delivered
O018708,C04720,R0019,3/6/2025,428.55,42.86,29,Card,Delivered
O018709,C01764,R0154,6/26/2024,1122.3,112.23,53,Card,Delivered
O018710,C03569,R0194,6/26/2025,510.52,0,42,Wallet,Delivered
O018711,C00616,R0037,5/8/2025,580.52,58.05,24,UPI,Delivered
O018712,C01533,R0126,3/9/2026,638.13,63.81,60,UPI,Refunded
O018713,C04991,R0179,12/15/2025,705.56,0,42,UPI,Delivered
O018714,C02818,R0194,2/4/2026,1523.15,152.32,22,UPI,Delivered
O018715,C02256,R0079,9/10/2025,942.32,0,25,Cash,Delivered
O018716,C00593,R0027,6/13/2024,1549.71,154.97,60,Card,Refunded
O018717,C04304,R0064,4/4/2026,647.72,0,27,Card,Delivered
O018718,C02233,R0084,1/6/2025,1080.77,0,54,Cash,Cancelled
O018719,C01403,R0027,5/11/2024,1190.67,0,59,UPI,Delivered
O018720,C04196,R0199,10/20/2024,1351.99,0,28,UPI,Cancelled
O018721,C01507,R0034,10/31/2024,997.68,99.77,32,UPI,Cancelled
O018722,C04767,R0133,7/23/2024,398.23,0,48,UPI,Refunded
O018723,C03253,R0089,8/17/2024,1519.76,0,41,Card,Delivered
O018724,C04609,R0083,9/11/2025,1235.61,123.56,52,Wallet,Delivered
O018725,C02020,R0136,5/20/2025,1390.95,0,35,UPI,Refunded
O018726,C04391,R0078,4/8/2024,336.99,33.7,54,UPI,Delivered
O018727,C02902,R0111,11/15/2024,1256.61,0,40,Cash,Delivered
O018728,C01066,R0003,12/26/2025,883.72,0,31,Wallet,Refunded
O018729,C01083,R0033,8/22/2024,1018.34,0,38,UPI,Delivered
O018730,C01387,R0175,6/9/2025,601.25,0,38,Wallet,Refunded
O018731,C00970,R0064,2/18/2024,800.14,0,43,UPI,Delivered
O018732,C04031,R0117,7/2/2025,661.7,0,34,UPI,Delivered
O018733,C04634,R0065,1/20/2025,1134.46,0,45,UPI,Delivered
O018734,C00663,R0034,5/10/2024,717.98,0,51,UPI,Delivered
O018735,C01232,R0142,8/14/2024,525.46,52.55,27,Wallet,Delivered
O018736,C04023,R0042,11/23/2025,457.4,45.74,28,Card,Delivered
O018737,C02457,R0103,9/24/2024,1493.63,0,32,UPI,Delivered
O018738,C03468,R0146,11/3/2024,1393.83,139.38,60,Wallet,Delivered
O018739,C03644,R0027,6/4/2025,848.26,0,20,Cash,Refunded
O018740,C04855,R0069,3/19/2024,868.28,0,55,UPI,Cancelled
O018741,C00254,R0102,6/25/2025,399.28,39.93,33,Wallet,Delivered
O018742,C04089,R0016,1/24/2024,691.51,0,53,UPI,Delivered
O018743,C04647,R0083,2/22/2024,1394.14,0,25,Cash,Refunded
O018744,C02719,R0122,8/31/2024,1272.15,0,24,UPI,Refunded
O018745,C01890,R0127,3/1/2025,336.24,0,45,UPI,Cancelled
O018746,C00232,R0046,10/5/2025,1483.53,148.35,29,UPI,Cancelled
O018747,C02186,R0195,8/31/2024,342.06,34.21,21,Cash,Cancelled
O018748,C01260,R0081,5/25/2024,1149.68,0,22,UPI,Refunded
O018749,C01009,R0118,8/27/2024,477.06,0,24,UPI,Refunded
O018750,C04946,R0028,5/31/2024,370.38,0,47,UPI,Delivered
O018751,C02402,R0153,2/3/2026,1387.3,0,57,Wallet,Refunded
O018752,C04325,R0065,1/5/2026,308.3,0,28,Card,Delivered
O018753,C02155,R0047,1/3/2025,796.84,79.68,32,Card,Delivered
O018754,C03220,R0133,4/23/2024,716.67,71.67,37,UPI,Delivered
O018755,C03225,R0165,5/15/2024,1070.77,0,24,Card,Cancelled
O018756,C04410,R0200,8/2/2025,836.01,0,31,UPI,Refunded
O018757,C04430,R0138,1/26/2025,611.75,61.18,53,UPI,Delivered
O018758,C03579,R0009,9/4/2025,1492.34,0,46,Cash,Delivered
O018759,C01089,R0001,2/16/2026,266.01,0,22,UPI,Cancelled
O018760,C01460,R0075,6/4/2024,1014.18,0,34,UPI,Delivered
O018761,C04196,R0188,5/19/2024,391.94,0,37,Cash,Delivered
O018762,C03999,R0018,6/9/2025,1396.73,0,21,Wallet,Cancelled
O018763,C01509,R0098,9/18/2024,657.52,0,44,Cash,Cancelled
O018764,C02779,R0086,11/28/2024,504.04,0,58,Card,Delivered
O018765,C02760,R0061,7/26/2025,783.28,78.33,38,Card,Delivered
O018766,C02699,R0185,7/18/2025,467.63,0,35,UPI,Delivered
O018767,C01460,R0073,1/24/2026,700.45,70.05,20,Wallet,Cancelled
O018768,C01434,R0032,12/17/2024,632.84,63.28,40,UPI,Delivered
O018769,C03243,R0058,1/23/2025,257.19,25.72,34,Card,Delivered
O018770,C03307,R0089,11/19/2025,510.34,51.03,50,Wallet,Cancelled
O018771,C04589,R0199,9/6/2025,1181.55,0,25,Cash,Delivered
O018772,C03963,R0110,1/27/2025,526.37,52.64,60,UPI,Cancelled
O018773,C01221,R0001,7/3/2024,1296.24,129.62,38,Wallet,Cancelled
O018774,C02325,R0055,9/11/2025,1454.75,145.47,47,UPI,Cancelled
O018775,C02646,R0128,11/17/2025,322.75,0,26,UPI,Delivered
O018776,C01352,R0120,7/10/2025,794.69,79.47,50,Card,Delivered
O018777,C04362,R0009,1/19/2024,1520.48,0,60,Wallet,Delivered
O018778,C01783,R0126,12/28/2025,440.98,44.1,25,Wallet,Cancelled
O018779,C02469,R0044,4/7/2025,1304.87,130.49,22,UPI,Delivered
O018780,C04893,R0105,5/10/2024,647.68,64.77,31,Cash,Delivered
O018781,C03713,R0143,10/14/2024,552.76,55.28,28,UPI,Refunded
O018782,C04395,R0128,4/28/2026,1123.58,0,32,Wallet,Delivered
O018783,C04482,R0009,3/30/2025,333.64,0,37,UPI,Delivered
O018784,C01726,R0089,3/30/2024,1053.96,0,45,UPI,Delivered
O018785,C03021,R0026,2/11/2025,562.32,56.23,25,UPI,Delivered
O018786,C02596,R0008,6/11/2024,999.57,0,42,Wallet,Delivered
O018787,C00891,R0065,11/21/2025,1401.62,0,48,UPI,Delivered
O018788,C03201,R0099,6/1/2025,534.39,53.44,54,UPI,Cancelled
O018789,C04198,R0069,4/27/2025,550.39,55.04,25,Wallet,Cancelled
O018790,C02488,R0055,7/14/2025,1093.96,0,27,Wallet,Cancelled
O018791,C02337,R0169,7/17/2024,896.33,89.63,22,Card,Refunded
O018792,C04229,R0116,4/27/2026,746.73,0,50,UPI,Cancelled
O018793,C03118,R0160,9/19/2024,1437.62,143.76,28,Card,Cancelled
O018794,C04124,R0096,1/10/2025,1166.55,0,22,UPI,Refunded
O018795,C01572,R0198,4/18/2025,372.78,0,52,UPI,Delivered
O018796,C02225,R0009,3/19/2026,874.67,0,58,UPI,Refunded
O018797,C02363,R0054,1/3/2026,1327.92,132.79,53,UPI,Delivered
O018798,C04003,R0133,6/9/2024,1315.02,131.5,40,Wallet,Refunded
O018799,C04002,R0178,4/9/2024,890.74,0,21,UPI,Delivered
O018800,C04505,R0002,3/1/2026,871.82,87.18,50,UPI,Delivered
O018801,C04727,R0118,3/5/2024,464.23,0,43,UPI,Cancelled
O018802,C03071,R0166,1/27/2024,688.2,68.82,30,UPI,Cancelled
O018803,C04916,R0106,6/29/2024,940.36,94.04,25,UPI,Delivered
O018804,C01567,R0134,2/17/2026,1419.07,0,57,Card,Delivered
O018805,C02846,R0123,6/17/2025,1401.18,0,47,UPI,Delivered
O018806,C02734,R0053,4/12/2024,844.83,0,46,Cash,Delivered
O018807,C01916,R0152,3/15/2025,1563.6,0,37,Card,Refunded
O018808,C02826,R0083,5/21/2025,911.23,91.12,40,Wallet,Cancelled
O018809,C02668,R0078,5/9/2024,1457.97,0,44,UPI,Cancelled
O018810,C04516,R0181,12/30/2025,1200.37,120.04,53,Wallet,Delivered
O018811,C02227,R0162,10/12/2025,615.6,0,48,Wallet,Delivered
O018812,C00838,R0024,9/3/2024,295.28,29.53,27,Cash,Delivered
O018813,C03752,R0108,11/5/2024,1410.27,0,23,Cash,Delivered
O018814,C00508,R0050,1/17/2024,997.39,0,49,UPI,Refunded
O018815,C03742,R0116,3/24/2025,531.33,0,26,UPI,Delivered
O018816,C01594,R0052,9/14/2024,1216.45,121.65,37,Card,Refunded
O018817,C01277,R0038,6/10/2025,1206.77,0,29,Card,Delivered
O018818,C04041,R0164,6/8/2025,283.1,0,23,UPI,Delivered
O018819,C02943,R0160,1/29/2025,1442.25,144.22,21,Wallet,Refunded
O018820,C04738,R0168,9/4/2025,1026.65,0,58,UPI,Delivered
O018821,C01486,R0098,3/11/2025,1429.49,0,23,UPI,Delivered
O018822,C03632,R0152,12/28/2025,1077.07,0,37,Wallet,Delivered
O018823,C03586,R0168,4/27/2026,288.64,28.86,23,UPI,Delivered
O018824,C04516,R0084,11/27/2025,1034.09,0,34,Cash,Delivered
O018825,C04526,R0149,3/14/2024,494.53,49.45,43,UPI,Cancelled
O018826,C03085,R0069,11/27/2025,714.54,0,58,Card,Cancelled
O018827,C01261,R0142,7/14/2025,800.56,0,38,Wallet,Cancelled
O018828,C03667,R0169,12/19/2024,455.43,0,58,UPI,Delivered
O018829,C00084,R0089,7/22/2024,428.2,0,22,UPI,Refunded
O018830,C03949,R0015,9/23/2025,1378.75,0,45,UPI,Delivered
O018831,C01856,R0049,11/3/2024,1299.4,129.94,51,UPI,Refunded
O018832,C03112,R0081,11/17/2025,998.1,0,43,UPI,Delivered
O018833,C04054,R0030,4/6/2026,569.26,56.93,57,UPI,Refunded
O018834,C04128,R0118,2/9/2024,544.17,0,38,UPI,Delivered
O018835,C02722,R0165,7/3/2025,1351.22,135.12,58,Wallet,Delivered
O018836,C04888,R0140,9/3/2024,214.32,0,40,Wallet,Delivered
O018837,C02461,R0175,1/18/2026,271.27,27.13,51,Wallet,Delivered
O018838,C01653,R0077,10/30/2025,1171.41,117.14,44,UPI,Delivered
O018839,C02881,R0086,11/22/2024,1299.23,129.92,54,Wallet,Delivered
O018840,C02579,R0009,2/24/2025,641.89,64.19,36,UPI,Cancelled
O018841,C01483,R0099,2/6/2026,1167.04,0,51,Wallet,Delivered
O018842,C00905,R0063,1/29/2026,1502.19,150.22,51,UPI,Delivered
O018843,C02187,R0008,5/21/2024,1034.79,0,53,UPI,Delivered
O018844,C00995,R0139,3/10/2024,471.14,0,23,Wallet,Delivered
O018845,C02108,R0124,3/31/2024,334.05,33.41,42,UPI,Delivered
O018846,C02372,R0169,6/25/2024,1479.43,0,22,Wallet,Delivered
O018847,C03995,R0171,5/19/2024,1422.5,0,20,Wallet,Delivered
O018848,C02384,R0115,2/15/2026,534.45,53.45,47,Card,Delivered
O018849,C00810,R0100,2/5/2025,1291.26,0,27,Wallet,Cancelled
O018850,C01006,R0028,1/20/2024,1132.94,113.29,33,Card,Delivered
O018851,C01913,R0032,7/21/2024,1130.78,0,59,Cash,Delivered
O018852,C01884,R0190,3/17/2024,1494.97,0,30,Wallet,Delivered
O018853,C03097,R0092,1/3/2025,1344.19,134.42,35,Wallet,Delivered
O018854,C00727,R0200,3/22/2026,1501.91,150.19,59,Wallet,Cancelled
O018855,C01433,R0029,4/8/2024,494.88,49.49,37,Wallet,Refunded
O018856,C01798,R0030,12/15/2025,533.7,0,55,Wallet,Refunded
O018857,C02491,R0118,8/1/2024,1042.25,0,53,UPI,Cancelled
O018858,C02735,R0026,4/7/2024,336.24,0,34,UPI,Delivered
O018859,C00080,R0093,3/3/2025,505.6,50.56,41,UPI,Delivered
O018860,C00747,R0086,8/24/2025,376.81,0,58,UPI,Delivered
O018861,C00915,R0116,12/7/2025,492.8,0,44,Wallet,Delivered
O018862,C00330,R0130,7/1/2025,1230.95,123.1,33,Cash,Delivered
O018863,C04284,R0073,1/23/2024,670.86,67.09,60,Card,Refunded
O018864,C00750,R0149,1/6/2024,1505.54,0,57,Wallet,Delivered
O018865,C01931,R0196,7/7/2024,1296.37,0,28,UPI,Delivered
O018866,C03193,R0190,12/9/2024,1285.04,0,40,Card,Refunded
